month,pincode,mbu_demand
2025-11,797114,106
2025-11,797115,223
2025-11,797116,209
2025-11,797117,55
2025-11,798601,194
2025-11,798602,69
2025-11,798603,327
2025-11,798604,50
2025-11,798611,124
2025-11,798612,147
2025-11,798613,24
2025-11,798614,20
2025-11,798615,9
2025-11,798616,24
2025-11,798618,19
2025-11,798619,12
2025-11,798620,128
2025-11,798621,806
2025-11,798622,88
2025-11,798623,3
2025-11,798625,19
2025-11,798626,51
2025-11,798627,2
2025-11,798628,0
2025-11,799001,324
2025-11,799002,160
2025-11,799003,507
2025-11,799004,338
2025-11,799005,46
2025-11,799006,98
2025-11,799007,39
2025-11,799008,195
2025-11,799009,119
2025-11,799012,31
2025-11,799013,141
2025-11,799014,30
2025-11,799015,61
2025-11,799022,13
2025-11,799035,161
2025-11,799045,210
2025-11,799046,2
2025-11,799055,12
2025-11,799100,65
2025-11,799101,868
2025-11,799102,382
2025-11,799103,208
2025-11,799104,396
2025-11,799105,214
2025-11,799106,6
2025-11,799108,18
2025-11,799114,599
2025-11,799115,278
2025-11,799116,436
2025-11,799120,317
2025-11,799125,147
2025-11,799130,193
2025-11,799131,409
2025-11,799132,11
2025-11,799141,132
2025-11,799142,71
2025-11,799143,431
2025-11,799144,288
2025-11,799145,197
2025-11,799149,1
2025-11,799150,53
2025-11,799153,32
2025-11,799155,496
2025-11,799156,119
2025-11,799157,102
2025-11,799159,3
2025-11,799181,73
2025-11,799201,286
2025-11,799202,61
2025-11,799203,119
2025-11,799204,92
2025-11,799205,207
2025-11,799207,133
2025-11,799210,138
2025-11,799211,324
2025-11,799212,73
2025-11,799213,2
2025-11,799250,246
2025-11,799251,602
2025-11,799253,378
2025-11,799254,164
2025-11,799256,62
2025-11,799260,417
2025-11,799261,642
2025-11,799262,278
2025-11,799263,118
2025-11,799264,122
2025-11,799265,0
2025-11,799269,27
2025-11,799270,136
2025-11,799271,72
2025-11,799273,132
2025-11,799275,153
2025-11,799277,198
2025-11,799278,115
2025-11,799279,53
2025-11,799280,108
2025-11,799281,124
2025-11,799284,303
2025-11,799285,123
2025-11,799286,158
2025-11,799287,77
2025-11,799288,58
2025-11,799289,267
2025-11,799290,101
2025-11,800001,214
2025-11,800002,159
2025-11,800003,41
2025-11,800004,69
2025-11,800005,1
2025-11,800006,123
2025-11,800007,187
2025-11,800008,248
2025-11,800009,133
2025-11,800010,33
2025-11,800011,58
2025-11,800012,36
2025-11,800013,37
2025-11,800014,78
2025-11,800016,45
2025-11,800018,17
2025-11,800020,180
2025-11,800022,0
2025-11,800023,80
2025-11,800024,52
2025-11,800025,53
2025-11,800026,64
2025-11,800027,73
2025-11,800028,0
2025-11,800029,1
2025-11,800030,3
2025-11,800111,88
2025-11,801101,0
2025-11,801102,98
2025-11,801103,158
2025-11,801104,125
2025-11,801105,72
2025-11,801108,130
2025-11,801109,202
2025-11,801110,188
2025-11,801112,77
2025-11,801113,73
2025-11,801117,3
2025-11,801118,10
2025-11,801301,159
2025-11,801302,306
2025-11,801303,206
2025-11,801304,87
2025-11,801305,53
2025-11,801306,93
2025-11,801307,46
2025-11,801502,34
2025-11,801503,392
2025-11,801505,214
2025-11,801506,23
2025-11,801507,20
2025-11,802101,96
2025-11,802102,49
2025-11,802103,82
2025-11,802111,75
2025-11,802112,202
2025-11,802113,23
2025-11,802114,114
2025-11,802115,16
2025-11,802116,64
2025-11,802117,119
2025-11,802118,40
2025-11,802119,114
2025-11,802120,47
2025-11,802122,53
2025-11,802123,192
2025-11,802125,74
2025-11,802126,69
2025-11,802127,13
2025-11,802128,86
2025-11,802129,130
2025-11,802130,99
2025-11,802131,56
2025-11,802132,139
2025-11,802133,100
2025-11,802134,110
2025-11,802135,33
2025-11,802136,13
2025-11,802152,100
2025-11,802154,64
2025-11,802155,80
2025-11,802156,63
2025-11,802157,22
2025-11,802158,202
2025-11,802159,42
2025-11,802160,90
2025-11,802161,97
2025-11,802162,47
2025-11,802163,103
2025-11,802164,160
2025-11,802165,166
2025-11,802166,74
2025-11,802183,80
2025-11,802201,149
2025-11,802202,32
2025-11,802203,156
2025-11,802204,68
2025-11,802205,45
2025-11,802206,107
2025-11,802207,153
2025-11,802208,114
2025-11,802209,63
2025-11,802210,21
2025-11,802211,107
2025-11,802212,293
2025-11,802213,152
2025-11,802214,122
2025-11,802215,286
2025-11,802216,54
2025-11,802217,126
2025-11,802218,161
2025-11,802219,124
2025-11,802220,74
2025-11,802221,50
2025-11,802222,90
2025-11,802223,33
2025-11,802226,36
2025-11,802237,8
2025-11,802301,286
2025-11,802302,42
2025-11,802311,33
2025-11,802312,125
2025-11,802313,111
2025-11,802314,50
2025-11,802315,16
2025-11,802316,60
2025-11,802351,72
2025-11,802352,1
2025-11,803101,591
2025-11,803107,386
2025-11,803108,76
2025-11,803109,78
2025-11,803110,229
2025-11,803111,141
2025-11,803113,55
2025-11,803114,164
2025-11,803115,74
2025-11,803116,190
2025-11,803117,143
2025-11,803118,117
2025-11,803119,144
2025-11,803120,29
2025-11,803123,0
2025-11,803201,216
2025-11,803202,360
2025-11,803203,24
2025-11,803204,14
2025-11,803206,16
2025-11,803211,142
2025-11,803212,235
2025-11,803213,263
2025-11,803214,100
2025-11,803221,75
2025-11,803301,66
2025-11,803302,207
2025-11,803303,17
2025-11,803306,55
2025-11,803307,19
2025-11,804401,130
2025-11,804402,139
2025-11,804403,148
2025-11,804404,90
2025-11,804405,75
2025-11,804406,40
2025-11,804407,97
2025-11,804408,157
2025-11,804417,102
2025-11,804418,106
2025-11,804419,147
2025-11,804420,51
2025-11,804421,186
2025-11,804422,116
2025-11,804423,132
2025-11,804424,83
2025-11,804425,148
2025-11,804426,73
2025-11,804427,88
2025-11,804428,173
2025-11,804429,79
2025-11,804430,1
2025-11,804432,96
2025-11,804433,1
2025-11,804434,19
2025-11,804451,211
2025-11,804452,274
2025-11,804453,225
2025-11,804454,94
2025-11,805101,30
2025-11,805102,33
2025-11,805103,178
2025-11,805104,169
2025-11,805105,50
2025-11,805106,145
2025-11,805107,82
2025-11,805108,35
2025-11,805109,162
2025-11,805110,157
2025-11,805111,32
2025-11,805112,63
2025-11,805121,79
2025-11,805122,120
2025-11,805123,106
2025-11,805124,222
2025-11,805125,120
2025-11,805126,150
2025-11,805127,125
2025-11,805128,110
2025-11,805129,23
2025-11,805130,231
2025-11,805131,95
2025-11,805133,8
2025-11,805135,0
2025-11,805141,32
2025-11,811101,195
2025-11,811102,89
2025-11,811103,126
2025-11,811104,92
2025-11,811105,684
2025-11,811106,321
2025-11,811107,231
2025-11,811112,86
2025-11,811201,222
2025-11,811202,239
2025-11,811211,358
2025-11,811212,81
2025-11,811213,274
2025-11,811214,106
2025-11,811301,159
2025-11,811302,327
2025-11,811303,252
2025-11,811304,285
2025-11,811305,387
2025-11,811307,392
2025-11,811308,633
2025-11,811309,95
2025-11,811310,212
2025-11,811311,802
2025-11,811312,235
2025-11,811313,97
2025-11,811314,265
2025-11,811315,308
2025-11,811316,172
2025-11,811317,170
2025-11,812001,213
2025-11,812002,97
2025-11,812003,49
2025-11,812004,287
2025-11,812005,361
2025-11,812006,390
2025-11,812007,1
2025-11,813101,459
2025-11,813102,506
2025-11,813103,150
2025-11,813104,220
2025-11,813105,465
2025-11,813106,510
2025-11,813107,157
2025-11,813108,206
2025-11,813109,172
2025-11,813110,99
2025-11,813112,21
2025-11,813113,75
2025-11,813115,1
2025-11,813116,21
2025-11,813117,6
2025-11,813118,56
2025-11,813119,17
2025-11,813121,12
2025-11,813123,19
2025-11,813125,26
2025-11,813126,2
2025-11,813127,13
2025-11,813128,11
2025-11,813129,12
2025-11,813201,167
2025-11,813202,158
2025-11,813203,211
2025-11,813204,316
2025-11,813205,394
2025-11,813206,26
2025-11,813207,260
2025-11,813208,799
2025-11,813209,397
2025-11,813210,445
2025-11,813211,244
2025-11,813212,131
2025-11,813213,386
2025-11,813214,2
2025-11,813221,7
2025-11,813222,255
2025-11,813223,80
2025-11,813224,25
2025-11,813225,51
2025-11,813227,17
2025-11,813228,9
2025-11,813231,18
2025-11,813233,16
2025-11,813321,178
2025-11,814101,282
2025-11,814102,221
2025-11,814103,193
2025-11,814110,100
2025-11,814111,96
2025-11,814112,241
2025-11,814113,81
2025-11,814114,101
2025-11,814116,6
2025-11,814118,69
2025-11,814119,231
2025-11,814120,177
2025-11,814131,230
2025-11,814133,725
2025-11,814141,92
2025-11,814142,137
2025-11,814143,112
2025-11,814144,206
2025-11,814145,184
2025-11,814146,390
2025-11,814147,448
2025-11,814148,111
2025-11,814149,152
2025-11,814150,418
2025-11,814151,345
2025-11,814152,102
2025-11,814153,669
2025-11,814154,399
2025-11,814155,633
2025-11,814156,327
2025-11,814157,126
2025-11,814158,98
2025-11,814160,539
2025-11,814165,448
2025-11,814166,99
2025-11,814167,114
2025-11,815301,274
2025-11,815302,154
2025-11,815311,56
2025-11,815312,712
2025-11,815313,199
2025-11,815314,357
2025-11,815315,155
2025-11,815316,253
2025-11,815317,170
2025-11,815318,105
2025-11,815351,440
2025-11,815352,464
2025-11,815353,796
2025-11,815354,111
2025-11,815355,126
2025-11,815357,180
2025-11,815359,162
2025-11,816101,519
2025-11,816102,479
2025-11,816103,151
2025-11,816104,139
2025-11,816105,88
2025-11,816106,84
2025-11,816107,98
2025-11,816108,535
2025-11,816109,391
2025-11,816110,179
2025-11,816115,27
2025-11,816116,144
2025-11,816117,85
2025-11,816118,275
2025-11,816120,189
2025-11,816129,117
2025-11,821101,339
2025-11,821102,348
2025-11,821103,208
2025-11,821104,255
2025-11,821105,273
2025-11,821106,401
2025-11,821107,176
2025-11,821108,443
2025-11,821109,494
2025-11,821110,145
2025-11,821111,122
2025-11,821112,257
2025-11,821113,404
2025-11,821115,222
2025-11,821301,109
2025-11,821302,26
2025-11,821303,21
2025-11,821304,168
2025-11,821305,316
2025-11,821306,79
2025-11,821307,63
2025-11,821308,67
2025-11,821309,40
2025-11,821310,237
2025-11,821311,67
2025-11,821312,294
2025-11,822101,123
2025-11,822102,145
2025-11,822110,441
2025-11,822111,154
2025-11,822112,430
2025-11,822113,875
2025-11,822114,1250
2025-11,822115,304
2025-11,822116,599
2025-11,822117,55
2025-11,822118,437
2025-11,822119,149
2025-11,822120,438
2025-11,822121,310
2025-11,822122,490
2025-11,822123,485
2025-11,822124,485
2025-11,822125,484
2025-11,822126,432
2025-11,822127,18
2025-11,822128,315
2025-11,822129,9
2025-11,822131,76
2025-11,822132,27
2025-11,822133,56
2025-11,823001,351
2025-11,823002,175
2025-11,823003,474
2025-11,823004,63
2025-11,823005,0
2025-11,823311,137
2025-11,824101,155
2025-11,824102,255
2025-11,824103,238
2025-11,824111,240
2025-11,824112,195
2025-11,824113,88
2025-11,824114,53
2025-11,824115,48
2025-11,824116,29
2025-11,824118,148
2025-11,824120,220
2025-11,824121,195
2025-11,824122,241
2025-11,824123,173
2025-11,824124,388
2025-11,824125,325
2025-11,824127,103
2025-11,824129,43
2025-11,824130,32
2025-11,824143,224
2025-11,824201,467
2025-11,824202,202
2025-11,824203,119
2025-11,824205,206
2025-11,824206,243
2025-11,824207,169
2025-11,824208,241
2025-11,824209,133
2025-11,824210,103
2025-11,824211,239
2025-11,824216,7
2025-11,824217,132
2025-11,824218,42
2025-11,824219,33
2025-11,824231,173
2025-11,824232,383
2025-11,824233,182
2025-11,824234,41
2025-11,824235,180
2025-11,824236,182
2025-11,824237,134
2025-11,824301,428
2025-11,824302,159
2025-11,824303,56
2025-11,825101,249
2025-11,825102,79
2025-11,825103,503
2025-11,825106,153
2025-11,825108,278
2025-11,825109,210
2025-11,825132,124
2025-11,825167,203
2025-11,825301,405
2025-11,825302,107
2025-11,825303,57
2025-11,825311,323
2025-11,825312,359
2025-11,825313,233
2025-11,825314,43
2025-11,825315,73
2025-11,825316,44
2025-11,825317,32
2025-11,825318,189
2025-11,825319,196
2025-11,825320,283
2025-11,825321,241
2025-11,825322,289
2025-11,825323,222
2025-11,825324,262
2025-11,825325,34
2025-11,825326,26
2025-11,825329,24
2025-11,825330,49
2025-11,825336,45
2025-11,825401,653
2025-11,825402,204
2025-11,825403,289
2025-11,825404,318
2025-11,825405,190
2025-11,825406,259
2025-11,825407,129
2025-11,825408,665
2025-11,825409,432
2025-11,825410,79
2025-11,825411,124
2025-11,825412,417
2025-11,825413,60
2025-11,825418,333
2025-11,826001,310
2025-11,826003,9
2025-11,826004,142
2025-11,826005,25
2025-11,827001,77
2025-11,827003,25
2025-11,827004,49
2025-11,827006,46
2025-11,827009,116
2025-11,827010,244
2025-11,827011,0
2025-11,827012,98
2025-11,827013,697
2025-11,827014,46
2025-11,827302,183
2025-11,828101,40
2025-11,828103,25
2025-11,828104,93
2025-11,828105,22
2025-11,828106,59
2025-11,828108,3
2025-11,828109,548
2025-11,828110,56
2025-11,828111,207
2025-11,828112,33
2025-11,828113,339
2025-11,828114,59
2025-11,828115,31
2025-11,828116,170
2025-11,828117,3
2025-11,828119,53
2025-11,828120,24
2025-11,828121,57
2025-11,828122,99
2025-11,828123,6
2025-11,828125,40
2025-11,828126,29
2025-11,828127,37
2025-11,828128,14
2025-11,828129,28
2025-11,828130,130
2025-11,828131,23
2025-11,828132,5
2025-11,828133,18
2025-11,828134,531
2025-11,828135,9
2025-11,828201,289
2025-11,828202,104
2025-11,828203,117
2025-11,828204,84
2025-11,828205,308
2025-11,828206,7
2025-11,828207,20
2025-11,828301,80
2025-11,828302,50
2025-11,828303,103
2025-11,828304,21
2025-11,828305,144
2025-11,828306,93
2025-11,828307,66
2025-11,828308,16
2025-11,828309,21
2025-11,828401,168
2025-11,828402,137
2025-11,828403,137
2025-11,828404,35
2025-11,829101,74
2025-11,829102,34
2025-11,829103,31
2025-11,829104,42
2025-11,829105,49
2025-11,829106,75
2025-11,829107,74
2025-11,829108,11
2025-11,829109,32
2025-11,829110,307
2025-11,829111,110
2025-11,829112,76
2025-11,829113,34
2025-11,829114,35
2025-11,829116,34
2025-11,829117,93
2025-11,829118,7
2025-11,829119,51
2025-11,829121,161
2025-11,829122,114
2025-11,829123,49
2025-11,829125,6
2025-11,829126,10
2025-11,829127,26
2025-11,829128,24
2025-11,829129,19
2025-11,829131,0
2025-11,829132,27
2025-11,829133,16
2025-11,829134,40
2025-11,829135,12
2025-11,829143,20
2025-11,829144,157
2025-11,829149,23
2025-11,829150,58
2025-11,829201,0
2025-11,829202,355
2025-11,829203,150
2025-11,829204,127
2025-11,829205,64
2025-11,829206,177
2025-11,829207,173
2025-11,829208,24
2025-11,829209,27
2025-11,829210,21
2025-11,829301,160
2025-11,831001,167
2025-11,831002,906
2025-11,831003,100
2025-11,831004,336
2025-11,831005,152
2025-11,831006,111
2025-11,831007,23
2025-11,831008,51
2025-11,831009,128
2025-11,831011,153
2025-11,831012,465
2025-11,831013,224
2025-11,831014,2
2025-11,831015,57
2025-11,831016,37
2025-11,831017,126
2025-11,831018,88
2025-11,831019,4
2025-11,832101,421
2025-11,832102,213
2025-11,832103,6
2025-11,832104,323
2025-11,832105,262
2025-11,832106,52
2025-11,832107,98
2025-11,832108,239
2025-11,832109,23
2025-11,832110,306
2025-11,832301,285
2025-11,832302,560
2025-11,832303,341
2025-11,832304,138
2025-11,832401,403
2025-11,832402,28
2025-11,832403,337
2025-11,832404,437
2025-11,833101,89
2025-11,833102,437
2025-11,833103,154
2025-11,833104,224
2025-11,833105,186
2025-11,833106,45
2025-11,833201,689
2025-11,833202,1
2025-11,833203,131
2025-11,833212,23
2025-11,833213,12
2025-11,833214,583
2025-11,833215,210
2025-11,833216,269
2025-11,833217,24
2025-11,833218,99
2025-11,833219,97
2025-11,833220,236
2025-11,833221,23
2025-11,833222,17
2025-11,833223,6
2025-11,834001,434
2025-11,834002,256
2025-11,834003,115
2025-11,834004,252
2025-11,834005,138
2025-11,834006,212
2025-11,834007,2
2025-11,834008,113
2025-11,834009,145
2025-11,834010,203
2025-11,834012,0
2025-11,835101,68
2025-11,835102,277
2025-11,835103,228
2025-11,835201,168
2025-11,835202,225
2025-11,835203,124
2025-11,835204,379
2025-11,835205,140
2025-11,835206,291
2025-11,835207,368
2025-11,835208,259
2025-11,835209,90
2025-11,835210,348
2025-11,835211,370
2025-11,835212,92
2025-11,835213,171
2025-11,835214,335
2025-11,835215,1
2025-11,835216,403
2025-11,835217,97
2025-11,835218,18
2025-11,835219,201
2025-11,835220,114
2025-11,835221,67
2025-11,835222,175
2025-11,835223,285
2025-11,835225,541
2025-11,835226,228
2025-11,835227,356
2025-11,835228,104
2025-11,835229,221
2025-11,835230,106
2025-11,835231,297
2025-11,835232,143
2025-11,835233,223
2025-11,835234,132
2025-11,835235,64
2025-11,835301,253
2025-11,835302,459
2025-11,835303,143
2025-11,835304,2
2025-11,835324,410
2025-11,835325,160
2025-11,841101,181
2025-11,841105,9
2025-11,841201,39
2025-11,841202,60
2025-11,841203,112
2025-11,841204,64
2025-11,841205,102
2025-11,841206,49
2025-11,841207,208
2025-11,841208,98
2025-11,841209,86
2025-11,841210,86
2025-11,841211,142
2025-11,841212,42
2025-11,841213,58
2025-11,841214,61
2025-11,841215,106
2025-11,841216,89
2025-11,841217,68
2025-11,841218,51
2025-11,841219,234
2025-11,841220,86
2025-11,841221,110
2025-11,841222,104
2025-11,841223,30
2025-11,841224,45
2025-11,841225,23
2025-11,841226,368
2025-11,841227,206
2025-11,841231,206
2025-11,841232,143
2025-11,841233,154
2025-11,841234,71
2025-11,841235,82
2025-11,841236,137
2025-11,841237,87
2025-11,841238,187
2025-11,841239,229
2025-11,841240,45
2025-11,841241,204
2025-11,841242,14
2025-11,841243,129
2025-11,841244,87
2025-11,841245,125
2025-11,841247,7
2025-11,841286,119
2025-11,841287,45
2025-11,841301,487
2025-11,841302,17
2025-11,841305,89
2025-11,841311,195
2025-11,841312,28
2025-11,841313,142
2025-11,841316,24
2025-11,841401,98
2025-11,841402,85
2025-11,841403,207
2025-11,841404,24
2025-11,841405,173
2025-11,841406,229
2025-11,841407,85
2025-11,841408,49
2025-11,841409,167
2025-11,841410,135
2025-11,841411,161
2025-11,841412,96
2025-11,841413,95
2025-11,841414,125
2025-11,841415,127
2025-11,841416,138
2025-11,841417,237
2025-11,841418,166
2025-11,841419,106
2025-11,841420,101
2025-11,841421,60
2025-11,841422,80
2025-11,841423,86
2025-11,841424,227
2025-11,841425,108
2025-11,841426,291
2025-11,841427,132
2025-11,841428,238
2025-11,841433,22
2025-11,841434,137
2025-11,841435,96
2025-11,841436,221
2025-11,841437,192
2025-11,841438,414
2025-11,841439,128
2025-11,841440,98
2025-11,841441,129
2025-11,841442,93
2025-11,841443,76
2025-11,841446,6
2025-11,841460,59
2025-11,841501,162
2025-11,841502,30
2025-11,841503,134
2025-11,841504,84
2025-11,841505,74
2025-11,841506,207
2025-11,841507,51
2025-11,841508,140
2025-11,841509,25
2025-11,842001,276
2025-11,842002,277
2025-11,842003,64
2025-11,842004,163
2025-11,842005,15
2025-11,843101,146
2025-11,843102,119
2025-11,843103,250
2025-11,843104,144
2025-11,843105,146
2025-11,843106,46
2025-11,843107,175
2025-11,843108,116
2025-11,843109,274
2025-11,843110,148
2025-11,843111,150
2025-11,843112,89
2025-11,843113,210
2025-11,843114,284
2025-11,843115,184
2025-11,843116,20
2025-11,843117,324
2025-11,843118,145
2025-11,843119,328
2025-11,843120,168
2025-11,843121,84
2025-11,843122,57
2025-11,843123,83
2025-11,843124,68
2025-11,843125,310
2025-11,843126,109
2025-11,843127,76
2025-11,843128,436
2025-11,843129,138
2025-11,843132,14
2025-11,843133,3
2025-11,843139,3
2025-11,843141,15
2025-11,843143,17
2025-11,843144,17
2025-11,843146,43
2025-11,843147,27
2025-11,843153,9
2025-11,843161,6
2025-11,843162,2
2025-11,843165,38
2025-11,843301,33
2025-11,843302,905
2025-11,843311,82
2025-11,843312,142
2025-11,843313,290
2025-11,843314,410
2025-11,843315,211
2025-11,843316,157
2025-11,843317,328
2025-11,843318,183
2025-11,843319,153
2025-11,843320,313
2025-11,843321,210
2025-11,843322,180
2025-11,843323,294
2025-11,843324,492
2025-11,843325,153
2025-11,843326,140
2025-11,843327,357
2025-11,843328,260
2025-11,843329,548
2025-11,843330,215
2025-11,843331,616
2025-11,843332,146
2025-11,843333,338
2025-11,843334,187
2025-11,843351,14
2025-11,843360,79
2025-11,844101,253
2025-11,844102,293
2025-11,844103,2
2025-11,844111,106
2025-11,844112,139
2025-11,844113,138
2025-11,844114,200
2025-11,844115,109
2025-11,844116,71
2025-11,844117,53
2025-11,844118,102
2025-11,844119,63
2025-11,844120,171
2025-11,844121,209
2025-11,844122,398
2025-11,844123,185
2025-11,844124,105
2025-11,844125,145
2025-11,844126,197
2025-11,844127,171
