pincode,bio_age_5_17,demo_age_5_17,age_5_17,mbu_rate,demo_rate,risk_category,ihs_score,strategy,state,district
502281,1033.0,229.0,25.0,41.32,9.16,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502284,1.0,2.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Telangana,Medak
502285,563.0,99.0,23.0,24.47826086956522,4.304347826086956,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502286,4128.0,917.0,121.0,34.11570247933884,7.578512396694215,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502287,1828.0,376.0,57.0,32.07017543859649,6.5964912280701755,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502290,1164.0,151.0,29.0,40.13793103448276,5.206896551724138,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502291,2290.0,466.0,57.0,40.175438596491226,8.175438596491228,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502293,810.0,137.0,21.0,38.57142857142857,6.523809523809524,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502294,225.0,59.0,14.0,16.071428571428573,4.214285714285714,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502295,771.0,219.0,29.0,26.586206896551722,7.551724137931035,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502296,1750.0,208.0,59.0,29.661016949152543,3.5254237288135593,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502300,891.0,329.0,20.0,44.55,16.45,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502301,1372.0,146.0,13.0,105.53846153846153,11.23076923076923,High Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502302,1355.0,144.0,27.0,50.18518518518518,5.333333333333333,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502303,580.0,25.0,8.0,72.5,3.125,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502305,175.0,37.0,3.0,58.333333333333336,12.333333333333334,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502306,755.0,160.0,32.0,23.59375,5.0,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502307,935.0,233.0,34.0,27.5,6.852941176470588,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502310,300.0,25.0,9.0,33.333333333333336,2.7777777777777777,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502311,434.0,143.0,6.0,72.33333333333333,23.833333333333332,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502312,589.0,79.0,17.0,34.64705882352941,4.647058823529412,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502313,2900.0,679.0,70.0,41.42857142857143,9.7,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502314,1073.0,320.0,49.0,21.897959183673468,6.530612244897959,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502316,1031.0,273.0,26.0,39.65384615384615,10.5,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502318,971.0,254.0,24.0,40.458333333333336,10.583333333333334,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502319,3049.0,1296.0,103.0,29.601941747572816,12.58252427184466,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502321,821.0,107.0,18.0,45.611111111111114,5.944444444444445,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502324,17.0,5.0,1.0,17.0,5.0,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502325,946.0,96.0,19.0,49.78947368421053,5.052631578947368,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502329,348.0,80.0,9.0,38.666666666666664,8.88888888888889,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502331,793.0,43.0,4.0,198.25,10.75,High Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502334,2432.0,426.0,66.0,36.84848484848485,6.454545454545454,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502335,900.0,132.0,10.0,90.0,13.2,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502336,1630.0,273.0,60.0,27.166666666666668,4.55,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502345,1017.0,208.0,33.0,30.818181818181817,6.303030303030303,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502371,949.0,127.0,32.0,29.65625,3.96875,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502372,978.0,224.0,10.0,97.8,22.4,High Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502375,1197.0,232.0,15.0,79.8,15.466666666666667,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
502381,838.0,147.0,12.0,69.83333333333333,12.25,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Medak
765001,1226.0,135.0,25.0,49.04,5.4,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765002,1386.0,179.0,56.0,24.75,3.1964285714285716,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765013,3020.0,286.0,104.0,29.03846153846154,2.75,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765015,4129.0,689.0,201.0,20.54228855721393,3.427860696517413,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765016,1617.0,178.0,46.0,35.15217391304348,3.869565217391304,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765017,3228.0,667.0,104.0,31.03846153846154,6.413461538461538,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765018,491.0,64.0,13.0,37.76923076923077,4.923076923076923,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765019,2462.0,561.0,64.0,38.46875,8.765625,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765020,3717.0,554.0,89.0,41.764044943820224,6.224719101123595,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765021,1099.0,137.0,15.0,73.26666666666667,9.133333333333333,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765022,2226.0,176.0,13.0,171.23076923076923,13.538461538461538,High Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765023,461.0,73.0,6.0,76.83333333333333,12.166666666666666,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765024,504.0,61.0,8.0,63.0,7.625,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765025,1685.0,130.0,14.0,120.35714285714286,9.285714285714286,High Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765026,2172.0,218.0,18.0,120.66666666666667,12.11111111111111,High Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765029,1870.0,218.0,29.0,64.48275862068965,7.517241379310345,Medium Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765033,939.0,67.0,3.0,313.0,22.333333333333332,High Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
765034,310.0,60.0,2.0,155.0,30.0,High Load,900.0,Maintain (Digital Nudges),Odisha,Rayagada
621006,695.0,68.0,6.0,115.83333333333333,11.333333333333334,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Tiruchirappalli
503001,7361.0,1861.0,84.0,87.63095238095238,22.154761904761905,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503002,1826.0,374.0,19.0,96.10526315789474,19.68421052631579,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503003,1607.0,221.0,5.0,321.4,44.2,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
621008,513.0,38.0,7.0,73.28571428571429,5.428571428571429,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Tiruchirappalli
621009,654.0,62.0,15.0,43.6,4.133333333333334,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Tiruchirappalli
621010,809.0,144.0,16.0,50.5625,9.0,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Tiruchirappalli
621011,610.0,58.0,10.0,61.0,5.8,Medium Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Tiruchirappalli
621012,680.0,70.0,4.0,170.0,17.5,High Load,900.0,Maintain (Digital Nudges),Tamil Nadu,Tiruchirappalli
503101,978.0,219.0,7.0,139.71428571428572,31.285714285714285,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503102,302.0,118.0,6.0,50.333333333333336,19.666666666666668,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503108,735.0,95.0,3.0,245.0,31.666666666666668,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503110,802.0,214.0,6.0,133.66666666666666,35.666666666666664,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503111,3498.0,824.0,24.0,145.75,34.333333333333336,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503114,1250.0,292.0,13.0,96.15384615384616,22.46153846153846,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503120,444.0,138.0,3.0,148.0,46.0,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503122,1393.0,258.0,20.0,69.65,12.9,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503123,829.0,322.0,5.0,165.8,64.4,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503124,1106.0,171.0,13.0,85.07692307692308,13.153846153846153,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503125,678.0,120.0,6.0,113.0,20.0,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503144,978.0,361.0,12.0,81.5,30.083333333333332,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
241001,19925.0,1854.0,2913.0,6.840027463096464,0.6364572605561277,Low Load,863.6457260556127,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
503145,931.0,263.0,11.0,84.63636363636364,23.90909090909091,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503164,2631.0,567.0,13.0,202.3846153846154,43.61538461538461,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503165,3151.0,567.0,32.0,98.46875,17.71875,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503174,30.0,6.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Telangana,Nizamabad
503175,2777.0,466.0,13.0,213.6153846153846,35.84615384615385,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503180,561.0,124.0,7.0,80.14285714285714,17.714285714285715,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503185,3195.0,700.0,29.0,110.17241379310344,24.137931034482758,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503186,931.0,178.0,18.0,51.72222222222222,9.88888888888889,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503187,2738.0,702.0,49.0,55.87755102040816,14.326530612244898,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503188,795.0,40.0,9.0,88.33333333333333,4.444444444444445,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503201,956.0,80.0,7.0,136.57142857142858,11.428571428571429,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503202,747.0,136.0,8.0,93.375,17.0,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503206,883.0,158.0,5.0,176.6,31.6,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503207,1591.0,186.0,20.0,79.55,9.3,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503212,1259.0,519.0,5.0,251.8,103.8,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503213,974.0,267.0,13.0,74.92307692307692,20.53846153846154,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503217,886.0,119.0,4.0,221.5,29.75,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503218,705.0,59.0,5.0,141.0,11.8,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503219,746.0,120.0,7.0,106.57142857142857,17.142857142857142,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
110001,1321.0,331.0,39.0,33.87179487179487,8.487179487179487,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110002,2992.0,357.0,79.0,37.87341772151899,4.518987341772152,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110003,2744.0,245.0,232.0,11.827586206896552,1.0560344827586208,Low Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110004,87.0,6.0,1.0,87.0,6.0,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
503224,3462.0,475.0,49.0,70.65306122448979,9.693877551020408,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503225,898.0,154.0,7.0,128.28571428571428,22.0,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
110005,4634.0,834.0,202.0,22.940594059405942,4.128712871287129,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110006,7948.0,1748.0,161.0,49.36645962732919,10.857142857142858,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110007,5675.0,1122.0,180.0,31.52777777777778,6.233333333333333,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110008,6469.0,2072.0,123.0,52.59349593495935,16.84552845528455,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
503230,1689.0,425.0,15.0,112.6,28.333333333333332,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
110009,3241.0,520.0,71.0,45.647887323943664,7.323943661971831,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110010,1883.0,197.0,40.0,47.075,4.925,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110011,168.0,19.0,2.0,84.0,9.5,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110012,2452.0,329.0,25.0,98.08,13.16,High Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
503235,1312.0,365.0,8.0,164.0,45.625,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
110013,1515.0,56.0,19.0,79.73684210526316,2.9473684210526314,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110014,1852.0,234.0,33.0,56.121212121212125,7.090909090909091,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110015,4642.0,1170.0,169.0,27.467455621301774,6.923076923076923,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110016,1027.0,152.0,60.0,17.116666666666667,2.533333333333333,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110017,3766.0,980.0,307.0,12.267100977198696,3.192182410423453,Low Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110018,8841.0,1493.0,752.0,11.756648936170214,1.985372340425532,Low Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110019,6256.0,1594.0,116.0,53.93103448275862,13.741379310344827,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110020,3879.0,198.0,97.0,39.98969072164948,2.0412371134020617,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110021,1465.0,249.0,56.0,26.160714285714285,4.446428571428571,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
503245,1541.0,309.0,13.0,118.53846153846153,23.76923076923077,High Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
503246,1334.0,223.0,20.0,66.7,11.15,Medium Load,900.0,Maintain (Digital Nudges),Telangana,Nizamabad
110022,1805.0,422.0,27.0,66.85185185185185,15.62962962962963,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110023,1050.0,211.0,24.0,43.75,8.791666666666666,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110024,1071.0,99.0,72.0,14.875,1.375,Low Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110025,7991.0,2760.0,285.0,28.03859649122807,9.68421052631579,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110026,877.0,102.0,24.0,36.541666666666664,4.25,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110027,5391.0,1148.0,226.0,23.853982300884955,5.079646017699115,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110028,2105.0,203.0,27.0,77.96296296296296,7.518518518518518,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110029,677.0,81.0,30.0,22.566666666666666,2.7,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110030,5387.0,562.0,221.0,24.375565610859727,2.5429864253393664,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110031,5716.0,3136.0,134.0,42.656716417910445,23.402985074626866,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110032,10167.0,2189.0,565.0,17.994690265486724,3.8743362831858406,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110033,10880.0,3997.0,199.0,54.67336683417086,20.08542713567839,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110034,6964.0,3802.0,566.0,12.303886925795053,6.717314487632509,Low Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110035,3166.0,754.0,60.0,52.766666666666666,12.566666666666666,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110036,5194.0,1410.0,92.0,56.45652173913044,15.326086956521738,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110037,5252.0,2028.0,338.0,15.538461538461538,6.0,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110038,931.0,189.0,13.0,71.61538461538461,14.538461538461538,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110039,8300.0,3021.0,368.0,22.554347826086957,8.209239130434783,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110040,8875.0,3488.0,824.0,10.770631067961165,4.233009708737864,Low Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110041,18033.0,7204.0,629.0,28.66931637519873,11.453100158982512,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110042,17676.0,4551.0,319.0,55.41065830721003,14.266457680250785,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110043,15104.0,5351.0,326.0,46.331288343558285,16.414110429447852,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110044,19840.0,5792.0,368.0,53.91304347826087,15.73913043478261,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
241126,3441.0,209.0,120.0,28.675,1.7416666666666667,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
110046,4710.0,1918.0,73.0,64.52054794520548,26.273972602739725,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110047,3335.0,857.0,62.0,53.79032258064516,13.82258064516129,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110048,908.0,131.0,34.0,26.705882352941178,3.8529411764705883,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
241121,3657.0,242.0,215.0,17.009302325581395,1.1255813953488372,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
241122,4049.0,266.0,143.0,28.314685314685313,1.8601398601398602,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
241123,7885.0,763.0,1245.0,6.333333333333333,0.61285140562249,Low Load,861.285140562249,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
241124,10174.0,1036.0,1677.0,6.066785927251043,0.6177698270721527,Low Load,861.7769827072152,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
241125,5867.0,401.0,233.0,25.180257510729614,1.7210300429184548,Medium Load,900.0,Maintain (Digital Nudges),Uttar Pradesh,Lucknow
241127,2.0,0.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Uttar Pradesh,Lucknow
110055,3845.0,537.0,300.0,12.816666666666666,1.79,Low Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110056,448.0,22.0,6.0,74.66666666666667,3.6666666666666665,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110057,1565.0,180.0,43.0,36.395348837209305,4.186046511627907,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110058,1765.0,197.0,35.0,50.42857142857143,5.628571428571429,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110059,24328.0,11402.0,2425.0,10.032164948453609,4.701855670103093,Low Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110060,329.0,42.0,9.0,36.55555555555556,4.666666666666667,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110061,1862.0,182.0,173.0,10.763005780346822,1.0520231213872833,Low Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110062,21305.0,3713.0,519.0,41.05009633911368,7.154142581888246,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110063,3425.0,1893.0,66.0,51.89393939393939,28.681818181818183,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110064,1908.0,336.0,38.0,50.21052631578947,8.842105263157896,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110065,3089.0,293.0,151.0,20.456953642384107,1.9403973509933774,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110066,539.0,69.0,9.0,59.888888888888886,7.666666666666667,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110067,1129.0,104.0,28.0,40.32142857142857,3.7142857142857144,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110068,1791.0,274.0,68.0,26.33823529411765,4.029411764705882,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110069,1.0,0.0,0.0,0.0,0.0,Low Load,600.0,Intervention (Mobile Vans/Camps),Delhi,Central Delhi
110070,1980.0,618.0,160.0,12.375,3.8625,Low Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110071,2382.0,544.0,58.0,41.06896551724138,9.379310344827585,Medium Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
110072,954.0,115.0,10.0,95.4,11.5,High Load,900.0,Maintain (Digital Nudges),Delhi,Central Delhi
